"PHA191705301",63,"$Alexander's finger hurt by foul."
"PHA191706040",2,"High throw over McInnis"
"PHA191706040",3,"Witt: great play"
"PHA191706040",5,"Into LF bleachers"
"PHA191706040",14,"Bounced over Russell"
"PHA191706040",22,"Short fly fell safe between Johnson and Grover"
"PHA191706040",33,"Low liner"
"PHA191706040",40,"Leibold: swell catch"
"PHA191706040",41,"Off Russell's glove"
"PHA191706040",58,"Fast play"
"PHA191706040",61,"$Ump Owens called Collins safe but was overruled by Dinneen"
"PHA191706040",66,"$During this AB a pitch in the dirt bounded up and hit Meyer in the throat.  He would have fallen like a log except that Risberg caught him and let him down easily. Play was delayed several minutes until Meyer was ready to resume."
"PHA191706130",56,"Broken suicide squeeze play."
"PHA191706150",23,"$Popup to Wamby who tagged Lawry off first for DP"
"PHA191706150",48,"Siebold went to 3rd on Catcher's high throw. Speaker's throw to third hit the runner, who scored when ball bounced  away."
"PHA191706150",50,"Hit and run play."
"PHA191706150",54,"Pinch hit is not mentioned in Boxscore. Error in bottom of 6th is charged to O'Neill - so if Billings was not PH then he must have replaced O'Neill during the bottom of the 6th."
"PHA191706162",21,"Infield hit. Chapman made it to 3rd."
"PHA191707300",5,"$Two errors on the play. Roth went to 3rd on the hit and scored wen Jamieson fumbled the ball. Harrls to second Harris to third when Jamieson threw wildly to the infield."
"PHA191707300",10,"Billings muffed the throw -- permitting runner to advance"
"PHA191707300",23,"It took a perfect throw by Bodie to get Chapman at the plate"
"PHA191707300",79,"Hit and run play gone awry."
"PHA191707310",26,"$Chapman threw wildly to the plate allowing Bodie to gt to third base."
"PHA191707310",55,"Great stop by Dugan at short."
"PHA191707310",81,"Pitcher knocked down the line drive"
"PHA191708010",58,"Texas leaguer that Speaker legged into a triple."
"PHA191708010",81,"Coveleskie raced Bodie to first and won."
"PHA191708030",4,"Dugan: good stop"
"PHA191708030",6,"Dugan failed to touch 2B after taking Grover's throw"
"PHA191708030",23,"Attempted double steal"
"PHA191708030",27,"Leibold: swell running catch"
"PHA191708030",46,"Dugan: great stop"
"PHA191708030",65,"Scott missed to attempts at SH before striking out"
"PHA191708030",66,"277: CS2(2E6)"
"PHA191708030",67,"Schang: spectacular leaping 1-handed catch"
"PHA191708041",4,"Singled over the drawn-in infield"
"PHA191708041",8,"Knocked down liner"
"PHA191708041",12,"Schalk: great play on attempted squeeze"
"PHA191708041",25,"Felsch lost easy fly in the sun"
"PHA191708041",28,"Over Myers"
"PHA191708041",46,"Felsch strained a leg tendon"
"PHA191708041",71,"Bodie: great running catch"
"PHA191708041",72,"Infield hit"
"PHA191708041",85,"Deflected by Cicotte"
"PHA191708042",15,"$No sacrifice credited on the bunt"
"PHA191708060",47,"Into the stands."
"PHA191708060",63,"Into the stands."
"PHA191708060",74,"Remainder of game from 8/7 Phil. Inquirer."
"PHA191708070",1,"McInnis: good scoop of low throw"
"PHA191708070",29,"Strunk: robbed Jackson"
"PHA191708070",30,"Bounded off Witt's shoes"
"PHA191708070",50,"Off Collins' glove"
"PHA191708070",54,"Meyer: circus catch"
"PHA191708070",60,"Hit & run"
"PHA191708070",62,"Faber missed 1B after taking Gandil's throw"
"PHA191708070",64,"Off Faber's glove"
"PHA191708080",71,"Into the stands."
"PHA191708080",77,"Balance of game derived from 8/9 Phil. Inquirer."
"PHA191708080",90,"$Bounced into stands."
"PHA191708100",44,"Hit and run play."
"PHA191708100",65,"Top of ninth derived from Retrosheet box score."
"PHA191708111",9,"Ball hit a soapbox in left field and bounced into the bleachers."
"PHA191708111",30,"Smith came in to make a great running catch coming in. His quick throw to first completed DP."
"PHA191708111",36,"To the scoreboard."
"PHA191708111",64,"To the right field fence"
"PHA191708140",49,"McInnis hit by own batted ball."
"PHA191708140",56,"Meyer's hand injured by foul ball."
"PHA191708140",67,"Top of ninth from 8/15 Phil. Inquirer."
"PHA191708150",48,"Rest of game from 8/17 Phil. Inquirer and Retrosheet box."
"PHA191708150",56,"$Noyes injured colliding into McInnis."
"PHA191709040",23,"Ainsmith's finger injured by foul ball."
"PHA191709040",41,"Harper had wind knocked out of him."
"PHA191709040",51,"Tried to score when Henry missed pitch."
"PHA191709040",58,"Balance of game derived from Retrosheet box score."
"PHA191709070",12,"Good play by Witt."
"PHA191709070",67,"One-hand leaping catch by Foster."
"PHA191709070",73,"Ball hit bleacher wall in left."
"PHA191709112",25,"Infield hit"
"PHA191709112",43,"Off the pitcher's glove"
"PHA191709112",57,"To the right field fence"
"PHA191709112",68,"Off the wall in right field"
"PHA191709112",69,"Attempted double steal"
"PHA191709190",8,"Hit & run; Bodie threw his bat at the ball"
"PHA191709190",15,"Off Cicotte's glove"
"PHA191709190",34,"Texas Leaguer"
"PHA191709190",35,"Past Palmer"
"PHA191709190",42,"EBA reported no Collins K"
"PHA191709190",56,"Cicotte deflected it"
"PHA191709190",57,"Grover knocked it down but couldn't handle it"
"PHA191709190",58,"High bounding bunt"
"PHA191709190",59,"Bad bound over Witt"
"PHA191709190",63,"Leibold: sprinting catch at the fence"
"PHA191709190",67,"Grover: clever play"
"PHA191709190",71,"Leibold's throw bounded into the stands"
"PHA191709222",10,"DWS: what is this play?"
"PHA191709260",51,"$Perkins called out for running out of baseline. Rest of game from 9/27 Phi. Inq. and Retrosheet box score."
"PHA191709270",76,"Throwing error by Severeid."
"PHA191709280",17,"3rd inning missing from PBP- used 9/29 Phil. Inquirer."
"PHA191709280",52,"Rest of game from Phil. Inq. and Retrosheet box score."
"PHA191709280",80,"Into the stands."
