"GAME_ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"MLN195404150",40,"To match daily/TSN, arbitrary 4 to 6","1954MLN.EVN.regular.comment.csv",2
"MLN195404150",67,"To match daily/TSN, arbitrary K to K23","1954MLN.EVN.regular.comment.csv",3
"MLN195404182",22,"$Jim Greengrass injured back sliding into 2B","1954MLN.EVN.regular.comment.csv",4
"MLN195404210",11,"$Gene Baker collided with Joe Adcock at 1B; while Adcock was on the ground holding the ball, Hank Sauer scored","1954MLN.EVN.regular.comment.csv",5
"MLN195404210",53,"ej,edwab101,P,balll901,Called third strike Bruce Edwards ejected by HP umpire Lee Ballanfant","1954MLN.EVN.regular.comment.csv",6
"MLN195404280",58,"To match daily/TSN. arbitrary 2 to 3","1954MLN.EVN.regular.comment.csv",7
"MLN195404280",76,"To match daily/TSN, arbitrary 9 (or 7) to 8","1954MLN.EVN.regular.comment.csv",8
"MLN195404290",43,"To match daily/TSN, arbitrary 9 to 43 (!!)","1954MLN.EVN.regular.comment.csv",9
"MLN195405040",21,"may be later","1954MLN.EVN.regular.comment.csv",10
"MLN195405050",11,"To match daily/TSN, arbitrary P assist inserted","1954MLN.EVN.regular.comment.csv",11
"MLN195405050",20,"To match daily/TSN, arbitrary WP inserted","1954MLN.EVN.regular.comment.csv",12
"MLN195405050",27,"To match daily/TSN, arbitrary 7 to 4","1954MLN.EVN.regular.comment.csv",13
"MLN195405060",24,"To match daily/TSN, arbitrary 53 to 63","1954MLN.EVN.regular.comment.csv",14
"MLN195405080",57,"To match daily/TSN, arbitrary 53 to 43","1954MLN.EVN.regular.comment.csv",15
"MLN195405090",37,"To match daily/TSN, arbitrary 43 to 13","1954MLN.EVN.regular.comment.csv",16
"MLN195405280",0,"45 minute rain delay before start of game","1954MLN.EVN.regular.comment.csv",17
"MLN195405280",5,"24 minute rain delay","1954MLN.EVN.regular.comment.csv",18
"MLN195405280",43,"only ball 4 was intentional","1954MLN.EVN.regular.comment.csv",19
"MLN195405290",12,"$the relay throw hit Alex Grammas on the back","1954MLN.EVN.regular.comment.csv",20
"MLN195405300",50,"ej,stane101,M,dixoh901,Call at 1B Cardinals Manager Eddie Stanky ejected by 1B umpire Hal Dixon","1954MLN.EVN.regular.comment.csv",21
"MLN195406010",10,"To match daily/TSN, arbitrary 63 to 163","1954MLN.EVN.regular.comment.csv",22
"MLN195406010",13,"ej,logaj101,P,barla901,Balls and strikes Johnny Logan ejected by HP umpire Al Barlick","1954MLN.EVN.regular.comment.csv",23
"MLN195406020",29,"1:31 rain delay","1954MLN.EVN.regular.comment.csv",24
"MLN195406020",41,"$three-ball walk for Johnny Logan","1954MLN.EVN.regular.comment.csv",25
"MLN195406020",42,"$the Dodgers exploded at HP umpire Lee Ballanfant since they had argued that the walk to Johnny Logan was only three balls; Ballanfant cleared the Dodger bench, allowing manager Walter Alston to recall players from the clubhouse as needed","1954MLN.EVN.regular.comment.csv",26
"MLN195406020",44,"ej,robij103,P,balll901,Balls and strikes (Threw bat) Jackie Robinson ejected by HP umpire Lee Ballanfant for continuing the argument from the previous inning; Robinson threw his bat which skidded off the top of the Dodger dugout into the stands; it knocked off an usher's cap and nearly hit some fans; Robinson immediately apologized to the fans, who were not mollified; Dick Williams was recalled from clubhouse to bat for the ejected Robinson and was nearly ejected as well for continuing the same argument","1954MLN.EVN.regular.comment.csv",27
"MLN195406020",58,"Game called due to rain at 12:18 AM after long delay","1954MLN.EVN.regular.comment.csv",28
"MLN195406050",13,"To match daily/TSN, arbitrary 64 to 54","1954MLN.EVN.regular.comment.csv",29
"MLN195406050",15,"To match daily/TSN, arbitrary 43 to 53","1954MLN.EVN.regular.comment.csv",30
"MLN195406050",39,"To match daily/TSN, arbitrary 7 to 9","1954MLN.EVN.regular.comment.csv",31
"MLN195406062",64,"ej,hanef101,M,goetl901,Call at HP $Pirate manager Haney ejected by HP umpire Goetz for arguing that Gordon had scored before Cole was out at 3rd","1954MLN.EVN.regular.comment.csv",32
"MLN195406080",44,"possible missing assists","1954MLN.EVN.regular.comment.csv",33
"MLN195406080",47,"To match daily/TSN, arbitrary 9 to 7","1954MLN.EVN.regular.comment.csv",34
"MLN195406090",52,"might be IW","1954MLN.EVN.regular.comment.csv",35
"MLN195406100",56,"ej,logaj101,P,conlj102,Call at HP ej,burdl101,P,conlj102,Call at HP Johnny Logan and Lew Burdette ejected by HP umpire Jocko Conlan","1954MLN.EVN.regular.comment.csv",36
"MLN195406100",59,"41 minute rain delay","1954MLN.EVN.regular.comment.csv",37
"MLN195406110",23,"umpchange,4,umphome,engeb902 umpchange,4,ump1b,boggd901 umpchange,4,ump2b,(None) $HP umpire Stewart left with arm injured by foul; 1B umpire Engeln went behind plate, 2B umpire Boggess moved to 1st and game was compete with 3 umpires","1954MLN.EVN.regular.comment.csv",38
"MLN195406110",41,"To match daily/TSN, arbitrary 63 to 43","1954MLN.EVN.regular.comment.csv",39
"MLN195407010",16,"To match daily/TSN, arbitrary 63 to 53","1954MLN.EVN.regular.comment.csv",40
"MLN195407010",34,"$Joe Adcock's liner struck Harvey Haddix just below the left knee; Haddix was carried from the field on a stretcher; x-rays showed no broken bone","1954MLN.EVN.regular.comment.csv",41
"MLN195407030",36,"To match daily/TSN, arbitrary K to K23","1954MLN.EVN.regular.comment.csv",42
"MLN195407140",7,"$the ball was allowed to roll","1954MLN.EVN.regular.comment.csv",43
"MLN195407152",69,"$Billy Loes left with torn finger nail","1954MLN.EVN.regular.comment.csv",44
"MLN195407160",45,"ej,alstw101,M,boggd901,Call at HP Dodgers Manager Walter Alston ejected by HP umpire Dusty Boggess","1954MLN.EVN.regular.comment.csv",45
"MLN195407170",23,"To match daily/TSN, arbitrary 3 to 31","1954MLN.EVN.regular.comment.csv",46
"MLN195407170",43,"To match daily/TSN, arbitrary 9/L to 8/L","1954MLN.EVN.regular.comment.csv",47
"MLN195407182",13,"$HP umpire Tom Gorman ruled the pitch struck the bat; 1B umpire Augie Donatelli overruled","1954MLN.EVN.regular.comment.csv",48
"MLN195407230",14,"To match daily/TSN, arbitrary 53 to 5/L","1954MLN.EVN.regular.comment.csv",49
"MLN195407240",2,"To match daily/TSN, arbitrary 43 to 63","1954MLN.EVN.regular.comment.csv",50
"MLN195408140",6,"to match daily,TSN, arbitrary K to K23","1954MLN.EVN.regular.comment.csv",51
"MLN195408140",31,"TO match daily/TSN, arbitrary 6/P to 5/P","1954MLN.EVN.regular.comment.csv",52
"MLN195408140",57,"To match daily/TSN, arbitrary 9/F to 3/P","1954MLN.EVN.regular.comment.csv",53
"MLN195408150",4,"one of the strikeouts for the Cubs is almost certainly K23","1954MLN.EVN.regular.comment.csv",54
"MLN195408180",36,"$Rip Repulski made a spectacular leap and tumbled into the bleachers","1954MLN.EVN.regular.comment.csv",55
"MLN195408190",17,"$Rip Repulski reached over the fence","1954MLN.EVN.regular.comment.csv",56
"MLN195408190",43,"$Rip Repulski called for interference for running into his own batted ball","1954MLN.EVN.regular.comment.csv",57
"MLN195408250",47,"To match daily/TSN, arbitrary K to K23","1954MLN.EVN.regular.comment.csv",58
"MLN195408250",51,"To match daily/TSN, arbitrary 53 to 63","1954MLN.EVN.regular.comment.csv",59
"MLN195408250",56,"To match daily/TSN, arbitrary 53 to 43","1954MLN.EVN.regular.comment.csv",60
"MLN195408260",49,"To match daily/TSN, arbitrary 63 to 53","1954MLN.EVN.regular.comment.csv",61
"MLN195408292",13,"$Billy Cox left with pulled muscle","1954MLN.EVN.regular.comment.csv",62
"MLN195408310",54,"$Struck on knee","1954MLN.EVN.regular.comment.csv",63
"MLN195408310",63,"ej,reesp101,P,donaa901,Call at 1B ej,pitlj101,C,donaa901,Call at 1B Peewee Reese and Dodgers Coach Jake Pitler ejected by 1B umpire Augie Donatelli","1954MLN.EVN.regular.comment.csv",64
"MLN195409201",21,"To match daily/TSN, arbitrary 31 to 41","1954MLN.EVN.regular.comment.csv",65
"MLN195409202",4,"$Lew Burdette left injured","1954MLN.EVN.regular.comment.csv",66
"MLN195409210",16,"To match daily/TSN, arbitrary 43 to 63","1954MLN.EVN.regular.comment.csv",67
"MLN195409220",0,"Protest=X Suspend=19540924,,1,3,50","1954MLN.EVN.regular.comment.csv",68
"MLN195409220",66,"suspended,19540924,MIL05,protest $Bob Borkowski swung at a wild pitch by Warren Spahn for the third strike; Del Crandall raced for the ball and threw too late to Eddie Mathews to get Gus Bell; although automatically out, Borkowski ran to 1B; Mathews' throw hit Borkowski and rolled into RF; Bell and Wally Post scored; the umpires ruled Bell was out because Borkowski had illegally drawn a throw; the Reds protested the game, which was upheld; the game was resumed on 9/24 preceding the scheduled game with the Cardinals","1954MLN.EVN.regular.comment.csv",69
