"CHN192804290",20,"Alexander feels tired and leaves game on his own Frankhouse does not get to warm up normally"FILENAME_TX","LINE_NUMBER_CT"

"CHN192804290",73,"$Hartnett hit on right arm by pitch and has a slight injury"1928.EDN.regular.comment.csv",2

"CHN192804290",73,"$Wilson hurt ankle chasing Frish's triple in 7th"1928.EDN.regular.comment.csv",3

"CHN192805060",94,"ej,thomf106,P,jordl901,Balls and strikes $Thompson ejected by HP umpire Jorda for arguing called strike two"1928.EDN.regular.comment.csv",4

"SLN192807042",61,"$Roettger breaks two bones sliding into third and is carried off the field"1928.EDN.regular.comment.csv",5

"NY1192807042",14,"Cohen's throw to second for force-out went to outfield wall."1928.EDN.regular.comment.csv",6

"NY1192807042",48,"Umpire Rigler just missed getting hit by Henline's throw."1928.EDN.regular.comment.csv",7

"NY1192807042",49,"$Game called for darkness"1928.EDN.regular.comment.csv",8

"CHN192807080",19,"$Grimm called out for running out of baseline."1928.EDN.regular.comment.csv",9

"SLN192807041",29,"CS not in any story, deduced to get needed out"1928.EDN.regular.comment.csv",10

"SLN192807041",52,"$The heat gets to Rhem and he is relieved by Johnson"1928.EDN.regular.comment.csv",11

"SLN192807041",56,"Need an out on bases, deducing out after strange bounce into short LF Nothing in any story, play fits fielding stats (no assist by outfielder)"1928.EDN.regular.comment.csv",12

"SLN192807041",61,"CS not in any story, deduced to get needed out"1928.EDN.regular.comment.csv",13

"PHI192808080",1,"$English hurt leg sliding, left game"1928.EDN.regular.comment.csv",14

"PHI192808070",51,"botched rundown"1928.EDN.regular.comment.csv",15

"PHI192808041",0,"Very hot and humid day affects some players"1928.EDN.regular.comment.csv",16

"PHI192808041",8,"Wright's throw goes into Phillies dugout"1928.EDN.regular.comment.csv",17

"PHI192808041",14,"No info on Leach error, but it did not put a man on"1928.EDN.regular.comment.csv",18

"PHI192808041",37,"No info on Hurst error, but it did not put a man on"1928.EDN.regular.comment.csv",19

"PHI192808041",48,"$Benge goes to bench to get a drink and fanned by a towel"1928.EDN.regular.comment.csv",20

"PHI192808042",4,"$No SH awarded"1928.EDN.regular.comment.csv",21

"PHI192808042",10,"No info on Lerian error, but it did not put a man on"1928.EDN.regular.comment.csv",22

"PHI192808042",23,"Thompson's first error in 150 chances"1928.EDN.regular.comment.csv",23

"PHI192808042",37,"No info on Wright error, but it did put a man on"1928.EDN.regular.comment.csv",24

"BRO192809020",46,"Likely there were more assists on the DP. Newspaper boxes have it as 541 Picture in NYDN shows Lerian in run down between 2nd and 3rd"1928.EDN.regular.comment.csv",25

"BRO192809020",73,"No info on second Milligan error, but it did not put a man on"1928.EDN.regular.comment.csv",26

"PHI192809221",15,"$Comorosky lost Lerian's double in the sun prompting the OF switch"1928.EDN.regular.comment.csv",27

"PHI192809221",42,"Don't know for sure when Southern replaced Leach, possibly PR in 4th"1928.EDN.regular.comment.csv",28

"PHI192809222",38,"No info on Sand error, but it did not put a man on"1928.EDN.regular.comment.csv",29

"PHI192809222",56,"No info on Wright's 2nd, 3rd errors, but each put a man on"1928.EDN.regular.comment.csv",30

"PHI192809222",64,"Don't know for sure when Brickell, Comorsky switched positions Comorosky playing LF lost a ball in the sun in the first of game 1 and the two switched then. Switch back once sun not a problem"1928.EDN.regular.comment.csv",31

"BRO192809300",3,"$This was the only game of Marty Walker's major-league career"1928.EDN.regular.comment.csv",32

"SLN192805130",13,"Burrus hit in groin, falls down, can't make throw"1928.EDN.regular.comment.csv",33

"SLN192805130",14,"No info on Taylor error, but it fits here"1928.EDN.regular.comment.csv",34

"SLN192805130",51,"No info on second Farrell error, but it likely put a man on"1928.EDN.regular.comment.csv",35

"PHI192805310",38,"Hornsby's wild throw went to the grandstand wall."1928.EDN.regular.comment.csv",36

"BSN192807022",84,"Walsh's first pitch goes to the backstop"1928.EDN.regular.comment.csv",37

"PHI192809072",86,"$Klein slipped on muddy turf after rounding second, can't get back"1928.EDN.regular.comment.csv",38

"PHI192809082",0,"$Major league debut for Earl Caldwell"1928.EDN.regular.comment.csv",39

"BSN192809201",0,"$After 36 hours of rain, field was flooded, but rain stopped around noon; grounds crew shoveled sand and sawdust onto field for two hours, then poured gallons of gasoline onto field and ignited it as a way to dry; game began about 2 PM, 30 minutes after scheduled time"1928.EDN.regular.comment.csv",40

"BSN192809201",45,"$Pitcher trapped Stripp between second and third base; while Stripp was in rundown Kelly was thrown out trying to advance to second base; Farrell then threw ball over Bell's head trying to nail Stripp sliding into third base allowing Stripp to score on the overthrow"1928.EDN.regular.comment.csv",41

"BSN192809201",52,"$LF and CF both deflected Critz's ball for IPHR"1928.EDN.regular.comment.csv",42

"BSN192809012",39,"$Sothern saw third base uncovered and went first to third. Catcher Taylor ran to cover third base, leaving home plate unoccupied;. Sothern beat the throw to third and continued home."1928.EDN.regular.comment.csv",43

"BSN192809012",65,"This was Ray Boggs' major-league debut"1928.EDN.regular.comment.csv",44

"BSN192809211",56,"Ball hit off advertising sign behind bleachers."1928.EDN.regular.comment.csv",45

